time (seconds),encoderLeft (meters),encoderRight (meters)
50.901,4.3837738037109375,0.6137044429779053
51.002,4.393772602081299,0.623703122138977
51.102,4.40377140045166,0.6337018609046936
51.202,4.41377067565918,0.6437005400657654
51.301,4.423768997192383,0.6536992192268372
51.4,4.433768272399902,0.6636979579925537
51.501,4.443767070770264,0.6736966967582703
51.602,4.453765869140625,0.683695375919342
51.702,4.463764667510986,0.6936940550804138
51.8,4.473763465881348,0.7036927342414856
51.9,4.483662128448486,0.7135915160179138
52.002,4.4836649894714355,0.713594913482666
52.102,4.483663558959961,0.7135935425758362
52.202,4.4836626052856445,0.7135922908782959
52.302,4.483661651611328,0.7135909795761108
52.402,4.4836602210998535,0.7135896682739258
52.502,4.483659267425537,0.7135884165763855
52.6,4.4836578369140625,0.7135871052742004
52.701,4.483656883239746,0.7135858535766602
52.801,4.4836554527282715,0.7135845422744751
52.902,4.483654499053955,0.71358323097229
53.002,4.4836530685424805,0.713581919670105
53.088,4.483652114868164,0.7135806679725647
53.202,4.483651161193848,0.7135792970657349
53.301,4.483649730682373,0.7135780453681946
53.402,4.483648777008057,0.7135767340660095
53.499,4.483647346496582,0.7135754823684692
53.602,4.483646392822266,0.7135741710662842
53.701,4.483644962310791,0.7135728597640991
53.798,4.483644008636475,0.7135715484619141
53.902,4.483642578125,0.713570237159729
54.002,4.483641624450684,0.713568925857544
54.101,4.483640670776367,0.7135676741600037
54.201,4.483639240264893,0.7135663628578186
54.302,4.483638286590576,0.7135650515556335
54.402,4.483636856079102,0.7135637402534485
54.502,4.483635902404785,0.7135624885559082
54.601,4.4836344718933105,0.7135611772537231
54.702,4.483633518218994,0.7135598659515381
54.802,4.4836320877075195,0.713558554649353
54.902,4.483642578125,0.7135456800460815
54.99,4.48481559753418,0.7123700976371765
55.103,4.485989093780518,0.7111936807632446
55.202,4.487162113189697,0.7100173234939575
55.303,4.488335609436035,0.7088409662246704
55.402,4.489509105682373,0.7076645493507385
55.502,4.490682601928711,0.7064881920814514
55.602,4.491856098175049,0.7053117752075195
55.702,4.493117332458496,0.7042468786239624
55.802,4.50311279296875,0.7142397165298462
55.9,4.513111591339111,0.7242383360862732
56.001,4.523110389709473,0.7342369556427002
56.102,4.533109188079834,0.7442355751991272
56.203,4.543107986450195,0.7542341947555542
56.302,4.553106784820557,0.7642328143119812
56.403,4.563105583190918,0.7742314338684082
56.503,4.573104381561279,0.7842300534248352
56.602,4.583103179931641,0.794228732585907
56.702,4.593101978302002,0.8042274117469788
56.801,4.603100776672363,0.8142260909080505
56.901,4.613099575042725,0.8242247700691223
57.003,4.623098373413086,0.8342235088348389
57.102,4.633097171783447,0.8442221879959106
57.201,4.643095970153809,0.8542209267616272
57.302,4.65309476852417,0.864219605922699
57.402,4.663093566894531,0.8742182850837708
57.491,4.673092365264893,0.8842169642448425
57.602,4.683091163635254,0.8942157030105591
57.701,4.693089962005615,0.9042143821716309
57.802,4.702989101409912,0.9141131639480591
57.902,4.702991485595703,0.9141163229942322
58.001,4.702990531921387,0.9141150116920471
58.1,4.702989101409912,0.9141137003898621
58.2,4.702988147735596,0.914112389087677
58.302,4.702986717224121,0.9141110777854919
58.402,4.702985763549805,0.9141097664833069
58.495,4.70298433303833,0.9141084551811218
58.601,4.702983379364014,0.9141072034835815
58.697,4.702982425689697,0.9141058921813965
58.802,4.702980995178223,0.9141045808792114
58.901,4.702980041503906,0.9141032695770264
59.002,4.702978610992432,0.9141019582748413
59.102,4.702977657318115,0.9141005873680115
59.201,4.702976226806641,0.9140993356704712
59.302,4.702975273132324,0.9140980243682861
59.402,4.70297384262085,0.9140967130661011
59.5,4.702972888946533,0.914095401763916
59.606,4.702971458435059,0.914094090461731
59.702,4.702970504760742,0.9140928387641907
59.802,4.702969551086426,0.9140915274620056
59.902,4.702968120574951,0.9140902161598206
60.002,4.702967166900635,0.9140889048576355
60.102,4.70296573638916,0.9140875935554504
60.202,4.702964782714844,0.9140862822532654
60.302,4.702963352203369,0.9140849709510803
60.402,4.702962398529053,0.91408371925354
60.5,4.702960968017578,0.914082407951355
60.601,4.702960014343262,0.9140810966491699
60.7,4.702970504760742,0.9140681624412537
60.801,4.704143047332764,0.9128925204277039
60.901,4.705316543579102,0.9117161631584167
61.002,4.7064900398254395,0.9105397462844849
61.102,4.707663536071777,0.9093634486198425
61.202,4.708836555480957,0.9081870317459106
61.301,4.710010051727295,0.9070106744766235
61.396,4.711183547973633,0.9058342576026917
61.502,4.712357044219971,0.9046579003334045
61.602,4.713530540466309,0.9034814834594727
61.702,4.7147040367126465,0.9023051261901855
61.802,4.715877532958984,0.9011287689208984
61.902,4.717051029205322,0.8999523520469666
62.002,4.71822452545166,0.8987759947776794
62.1,4.71939754486084,0.8975995779037476
62.202,4.720571041107178,0.8964231610298157
62.301,4.721744537353516,0.8952468037605286
62.402,4.7229180335998535,0.8940703868865967
62.502,4.724179744720459,0.8930055499076843
62.602,4.734175205230713,0.9029989242553711
62.702,4.744174003601074,0.9129975438117981
62.8,4.7541728019714355,0.9229961633682251
62.903,4.764171600341797,0.9329947829246521
63.002,4.774170398712158,0.9429934024810791
63.102,4.7841691970825195,0.9529920220375061
63.202,4.794167995452881,0.9629907011985779
63.302,4.804166793823242,0.9729893803596497
63.402,4.8141655921936035,0.9829881191253662
63.502,4.824164390563965,0.992986798286438
63.602,4.834163188934326,1.0029854774475098
63.701,4.8441619873046875,1.0129841566085815
63.801,4.854160785675049,1.0229828357696533
63.902,4.86415958404541,1.0329816341400146
64.002,4.8741583824157715,1.0429803133010864
64.102,4.884157180786133,1.0529789924621582
64.202,4.894155979156494,1.06297767162323
64.302,4.9041547775268555,1.0729763507843018
64.402,4.914153575897217,1.082975149154663
64.502,4.924152374267578,1.0929738283157349
64.602,4.934151649475098,1.1029725074768066
64.702,4.944150447845459,1.1129711866378784
64.802,4.95414924621582,1.1229698657989502
64.902,4.964148044586182,1.132968544960022
64.995,4.974146842956543,1.1429673433303833
65.103,4.984145641326904,1.152966022491455
65.203,4.994144439697266,1.1629647016525269
65.301,5.004143238067627,1.1729633808135986
65.402,5.014142036437988,1.1829620599746704
65.501,5.024041175842285,1.1928608417510986
65.602,5.024043560028076,1.192863941192627
65.702,5.02404260635376,1.192862629890442
65.8,5.024041175842285,1.1928613185882568
65.899,5.024040222167969,1.1928600072860718
66.002,5.024039268493652,1.1928588151931763
66.1,5.024037837982178,1.1928575038909912
66.202,5.024036884307861,1.1928561925888062
66.302,5.024035453796387,1.192854881286621
66.402,5.02403450012207,1.192853569984436
66.502,5.024033069610596,1.1928523778915405
66.601,5.024032115936279,1.1928510665893555
66.696,5.024031162261963,1.1928497552871704
66.8,5.024029731750488,1.1928484439849854
66.902,5.024028778076172,1.1928472518920898
67.005,5.024027347564697,1.1928459405899048
67.102,5.024026393890381,1.1928446292877197
67.192,5.024024963378906,1.1928433179855347
67.302,5.02402400970459,1.1928420066833496
67.402,5.024023056030273,1.1928406953811646
67.502,5.024021625518799,1.1928393840789795
67.602,5.024020671844482,1.192838191986084
67.7,5.024019241333008,1.1928367614746094
67.8,5.024018287658691,1.1928355693817139
67.902,5.024016857147217,1.1928342580795288
68.002,5.0240159034729,1.1928329467773438
68.101,5.024014472961426,1.1928316354751587
68.202,5.024013519287109,1.1928304433822632
68.301,5.024012565612793,1.1928291320800781
68.4,5.024023056030273,1.192816138267517
68.502,5.025195598602295,1.1916404962539673
68.601,5.026369094848633,1.1904641389846802
68.702,5.027542591094971,1.189287781715393
68.801,5.02871561050415,1.188111424446106
68.902,5.029977321624756,1.1870466470718384
69.002,5.03997278213501,1.197040319442749
69.101,5.049971580505371,1.2070388793945312
69.201,5.059970378875732,1.217037558555603
69.302,5.069969177246094,1.2270361185073853
69.402,5.079967975616455,1.237034797668457
69.502,5.089966773986816,1.2470333576202393
69.601,5.099965572357178,1.257032036781311
69.702,5.109964370727539,1.2670308351516724
69.802,5.1199631690979,1.2770295143127441
69.901,5.129961967468262,1.2870280742645264
70.002,5.139960765838623,1.2970268726348877
70.101,5.149959564208984,1.3070255517959595
70.202,5.159958362579346,1.3170242309570312
70.302,5.169957160949707,1.327022910118103
70.402,5.179955959320068,1.3370217084884644
70.503,5.189955234527588,1.3470203876495361
70.6,5.199954032897949,1.357019066810608
70.692,5.2099528312683105,1.3670177459716797
70.801,5.219951629638672,1.3770164251327515
70.902,5.229950428009033,1.3870151042938232
71.002,5.2399492263793945,1.397013783454895
71.091,5.249948024749756,1.4070124626159668
71.201,5.259946823120117,1.4170112609863281
71.303,5.2699456214904785,1.4270099401474
71.4,5.27994441986084,1.4370086193084717
71.502,5.289943218231201,1.447007417678833
71.602,5.2999420166015625,1.4570060968399048
71.7,5.309940814971924,1.4670047760009766
71.803,5.319939613342285,1.4770034551620483
71.902,5.329938888549805,1.4870021343231201
72.003,5.339937686920166,1.497000813484192
72.102,5.349936485290527,1.5069996118545532
72.202,5.359935283660889,1.516998291015625
72.302,5.36993408203125,1.5269969701766968
72.402,5.379932880401611,1.5369956493377686
72.502,5.389931678771973,1.5469943284988403
72.602,5.399930477142334,1.5569931268692017
72.702,5.409929275512695,1.5669918060302734
72.8,5.419928073883057,1.5769904851913452
72.902,5.429926872253418,1.586989164352417
73.002,5.439925670623779,1.5969878435134888
73.102,5.449924468994141,1.6069865226745605
73.202,5.459923267364502,1.6169853210449219
73.302,5.469922065734863,1.626983880996704
73.402,5.479920864105225,1.6369826793670654
73.502,5.489920139312744,1.6469813585281372
73.602,5.4999189376831055,1.656980037689209
73.696,5.509917736053467,1.6669787168502808
73.802,5.519916534423828,1.676977515220642
73.902,5.5299153327941895,1.6869761943817139
74,5.539914131164551,1.6969748735427856
74.102,5.549912929534912,1.7069735527038574
74.202,5.559911727905273,1.7169722318649292
74.302,5.56981086730957,1.726871132850647
74.402,5.569813251495361,1.7268739938735962
74.502,5.569811820983887,1.7268726825714111
74.601,5.56981086730957,1.726871371269226
74.699,5.569809436798096,1.726870059967041
74.802,5.569808483123779,1.726868748664856
74.901,5.569807529449463,1.7268675565719604
75.003,5.569806098937988,1.7268662452697754
75.102,5.569805145263672,1.7268649339675903
75.203,5.569803714752197,1.7268636226654053
75.302,5.569802761077881,1.7268623113632202
75.402,5.569801330566406,1.7268610000610352
75.502,5.56980037689209,1.72685968875885
75.601,5.569798946380615,1.726858377456665
75.701,5.569797992706299,1.7268571853637695
75.802,5.569797039031982,1.7268558740615845
75.902,5.569795608520508,1.7268545627593994
76.001,5.569794654846191,1.7268532514572144
76.103,5.569793224334717,1.7268519401550293
76.2,5.5697922706604,1.7268506288528442
76.302,5.569790840148926,1.7268493175506592
76.402,5.569789886474609,1.7268480062484741
76.502,5.569788455963135,1.7268468141555786
76.599,5.569787502288818,1.7268455028533936
76.699,5.569786548614502,1.7268441915512085
76.802,5.569785118103027,1.7268428802490234
76.902,5.569784164428711,1.7268415689468384
77,5.569782733917236,1.7268402576446533
77.102,5.56978178024292,1.7268389463424683
77.201,5.569780349731445,1.7268377542495728
77.302,5.569779396057129,1.7268364429473877
77.392,5.569777965545654,1.7268351316452026
77.501,5.569777011871338,1.7268338203430176
77.602,5.5697760581970215,1.7268325090408325
77.7,5.569774627685547,1.7268311977386475
77.8,5.5697736740112305,1.726830005645752
77.902,5.569772243499756,1.726828694343567
78.008,5.5697712898254395,1.7268273830413818
78.102,5.569769859313965,1.7268260717391968
78.202,5.569768905639648,1.7268247604370117
78.302,5.569767951965332,1.7268234491348267
78.397,5.569766521453857,1.7268222570419312
78.501,5.569765567779541,1.726820945739746
78.602,5.569764137268066,1.726819634437561
78.702,5.56976318359375,1.726818323135376
78.8,5.569761753082275,1.726817011833191
78.887,5.569760799407959,1.7268157005310059
79.002,5.5697479248046875,1.7268260717391968
79.103,5.568572998046875,1.7279990911483765
79.202,5.567397117614746,1.7291728258132935
79.301,5.566221714019775,1.7303466796875
79.402,5.5650458335876465,1.7315205335617065
79.502,5.563981533050537,1.7327823638916016
79.6,5.573976039886475,1.7427763938903809
79.701,5.583974838256836,1.7527750730514526
79.802,5.593973636627197,1.7627737522125244
79.902,5.6039719581604,1.7727724313735962
80.001,5.613970756530762,1.7827709913253784
80.102,5.623969554901123,1.7927696704864502
80.202,5.633968353271484,1.8027684688568115
80.3,5.643967151641846,1.8127671480178833
80.402,5.653965950012207,1.822765827178955
80.502,5.663964748382568,1.8327645063400269
80.601,5.67396354675293,1.8427631855010986
80.703,5.683962345123291,1.8527618646621704
80.802,5.6939616203308105,1.8627606630325317
80.902,5.703960418701172,1.8727593421936035
81.002,5.713959217071533,1.8827580213546753
81.102,5.7239580154418945,1.892756700515747
81.202,5.733956813812256,1.9027553796768188
81.297,5.743955612182617,1.9127540588378906
81.402,5.7539544105529785,1.9227527379989624
81.5,5.76395320892334,1.9327515363693237
81.602,5.773952007293701,1.9427502155303955
81.701,5.7839508056640625,1.9527488946914673
81.802,5.793949604034424,1.962747573852539
81.902,5.803948402404785,1.9727462530136108
82.002,5.8139472007751465,1.9827450513839722
82.102,5.823945999145508,1.992743730545044
82.202,5.833944797515869,2.002742290496826
82.294,5.8439435958862305,2.0127410888671875
82.402,5.853942394256592,2.0227396488189697
82.503,5.863941192626953,2.032738447189331
82.602,5.8739399909973145,2.0427370071411133
82.696,5.883939266204834,2.0527358055114746
82.802,5.8939032554626465,2.0626883506774902
82.902,5.903892517089844,2.0726561546325684
83.001,5.913874626159668,2.08261775970459
83.103,5.923855781555176,2.0925800800323486
83.2,5.933836936950684,2.1025443077087402
83.302,5.943819522857666,2.1125082969665527
83.401,5.953800678253174,2.122468948364258
83.501,5.963788986206055,2.132444381713867
83.602,5.973781108856201,2.1424269676208496
83.702,5.983773708343506,2.1524112224578857
83.802,5.993765830993652,2.1623950004577637
83.901,6.003758430480957,2.172379493713379
84.002,6.013750076293945,2.1823644638061523
84.102,6.023742198944092,2.192349433898926
84.202,6.033734321594238,2.202334403991699
84.302,6.043725967407227,2.2123196125030518
84.402,6.053717613220215,2.2223048210144043
84.495,6.063709259033203,2.232290029525757
84.616,6.073700904846191,2.2422757148742676
84.688,6.0836920738220215,2.2522614002227783
84.8,6.09368371963501,2.26224684715271
84.902,6.103675365447998,2.2722327709198
85,6.113666534423828,2.2822186946868896
85.102,6.123658180236816,2.2922046184539795
85.2,6.1336493492126465,2.3021907806396484
85.301,6.143640995025635,2.3121769428253174
85.402,6.153632164001465,2.3221631050109863
85.502,6.163623332977295,2.3321495056152344
85.602,6.173614501953125,2.3421359062194824
85.701,6.183605194091797,2.3521227836608887
85.799,6.193595886230469,2.362109661102295
85.901,6.203587055206299,2.3720967769622803
86.002,6.213577747344971,2.3820841312408447
86.098,6.223567962646484,2.392071485519409
86.2,6.233558654785156,2.4020590782165527
86.301,6.24354887008667,2.4120469093322754
86.402,6.253539085388184,2.422034740447998
86.502,6.2635297775268555,2.4320223331451416
86.602,6.273519992828369,2.4420104026794434
86.702,6.283509731292725,2.451998710632324
86.8,6.2935004234313965,2.461986541748047
86.889,6.303490161895752,2.4719748497009277
87.002,6.313480377197266,2.4819631576538086
87.1,6.323470592498779,2.4919514656066895
87.202,6.333460330963135,2.5019397735595703
87.302,6.343450546264648,2.511928081512451
87.402,6.353440284729004,2.5219168663024902
87.5,6.363430500030518,2.53190541267395
87.597,6.373420238494873,2.54189395904541
87.702,6.383410453796387,2.551882743835449
87.802,6.393400192260742,2.561871290206909
87.902,6.403389930725098,2.5718600749969482
88.001,6.413380146026611,2.581848621368408
88.1,6.423369884490967,2.5918376445770264
88.201,6.4333600997924805,2.6018261909484863
88.295,6.443349838256836,2.6118149757385254
88.398,6.453339576721191,2.6218039989471436
88.5,6.463329315185547,2.6317925453186035
88.614,6.473319053649902,2.6417810916900635
88.702,6.4833083152771,2.6517693996429443
88.802,6.493298530578613,2.661757469177246
88.902,6.503288745880127,2.671746253967285
89.002,6.513278484344482,2.681734800338745
89.102,6.523268699645996,2.691723346710205
89.202,6.533258438110352,2.701712131500244
89.302,6.543248653411865,2.7117011547088623
89.402,6.5532379150390625,2.7216897010803223
89.502,6.563228130340576,2.7316787242889404
89.602,6.573217868804932,2.7416677474975586
89.702,6.583207607269287,2.7516562938690186
89.802,6.593197345733643,2.7616453170776367
89.9,6.603187561035156,2.771634340286255
90.002,6.613177299499512,2.781623601913452
90.101,6.623166561126709,2.791612148284912
90.2,6.6331562995910645,2.801600933074951
90.302,6.6431450843811035,2.811589002609253
90.402,6.653134346008301,2.821577310562134
90.502,6.663124084472656,2.831566333770752
90.602,6.6731133460998535,2.8415539264678955
90.702,6.683102607727051,2.8515422344207764
90.802,6.693092346191406,2.8615310192108154
90.902,6.703082084655762,2.871518850326538
91.002,6.713071346282959,2.881507158279419
91.103,6.723060607910156,2.8914949893951416
91.202,6.7330498695373535,2.9014837741851807
91.303,6.743039608001709,2.911471366882324
91.401,6.753028392791748,2.921459674835205
91.502,6.763017654418945,2.931448221206665
91.599,6.773006916046143,2.941436529159546
91.701,6.782995700836182,2.9514248371124268
91.802,6.792984485626221,2.9614133834838867
91.902,6.802973747253418,2.971402406692505
92,6.812963008880615,2.981390953063965
92.1,6.822951316833496,2.991379499435425
92.2,6.832940101623535,3.0013680458068848
92.302,6.842928886413574,3.011356830596924
92.4,6.85291862487793,3.021345615386963
92.505,6.8629069328308105,3.0313336849212646
92.601,6.87289571762085,3.0413219928741455
92.702,6.882884979248047,3.0513103008270264
92.797,6.892874240875244,3.0612988471984863
92.901,6.902863025665283,3.071287155151367
93.002,6.912851810455322,3.081275463104248
93.102,6.922840595245361,3.091263771057129
93.202,6.9328293800354,3.1012520790100098
93.302,6.9428181648254395,3.1112401485443115
93.401,6.9528069496154785,3.121227979660034
93.501,6.962795257568359,3.131215810775757
93.601,6.972684383392334,3.141104221343994
93.7,6.972676753997803,3.1410977840423584
93.802,6.972671031951904,3.141094207763672
93.902,6.972665309906006,3.1410903930664062
94.002,6.972659111022949,3.1410868167877197
94.102,6.972653388977051,3.141083002090454
94.202,6.972647190093994,3.1410794258117676
94.302,6.972641944885254,3.14107608795166
94.402,6.972637176513672,3.141073226928711
94.502,6.97263240814209,3.1410703659057617
94.599,6.972627639770508,3.1410675048828125
94.703,6.972622871398926,3.1410646438598633
94.82,6.97261905670166,3.1410622596740723
94.912,6.9726152420043945,3.1410598754882812
95.008,6.972611904144287,3.1410574913024902
95.102,6.9726080894470215,3.1410553455352783
95.202,6.972604751586914,3.1410529613494873
95.301,6.972600936889648,3.1410505771636963
95.402,6.972597599029541,3.1410484313964844
95.499,6.972593784332275,3.1410460472106934
95.602,6.972590446472168,3.1410436630249023
95.702,6.972586631774902,3.1410412788391113
95.801,6.972583293914795,3.1410391330718994
95.901,6.9725799560546875,3.1410367488861084
96.014,6.972576141357422,3.1410343647003174
96.101,6.9725728034973145,3.1410319805145264
96.203,6.972568988800049,3.1410298347473145
96.301,6.972565650939941,3.1410274505615234
96.402,6.972562313079834,3.1410250663757324
96.488,6.972559452056885,3.1410231590270996
96.601,6.972558498382568,3.141021966934204
96.7,6.972557067871094,3.1410205364227295
96.801,6.972556114196777,3.141019344329834
96.9,6.972554683685303,3.1410181522369385
97,6.972553730010986,3.141016721725464
97.115,6.972552299499512,3.1410155296325684
97.201,6.972551345825195,3.1410140991210938
97.299,6.972550392150879,3.1410129070281982
97.402,6.972548961639404,3.1410114765167236
97.501,6.972548007965088,3.141010284423828
97.601,6.972546577453613,3.1410088539123535
97.702,6.972545623779297,3.141007661819458
97.802,6.972544193267822,3.1410062313079834
97.902,6.972543239593506,3.141005039215088
98.002,6.972541809082031,3.1410036087036133
98.102,6.972540855407715,3.1410024166107178
98.201,6.97253942489624,3.1410012245178223
98.316,6.972538471221924,3.1409997940063477
98.401,6.972537040710449,3.140998363494873
98.502,6.972536087036133,3.1409971714019775
98.602,6.972535133361816,3.140995979309082
98.701,6.972533702850342,3.1409945487976074
98.802,6.972532749176025,3.140993356704712
98.902,6.972531318664551,3.1409919261932373
99,6.972530364990234,3.140990734100342
99.102,6.97252893447876,3.1409895420074463
99.202,6.972527980804443,3.1409881114959717
99.301,6.972526550292969,3.140986680984497
99.402,6.972525596618652,3.1409854888916016
99.503,6.972524642944336,3.140984296798706
99.602,6.972523212432861,3.1409828662872314
99.702,6.972522258758545,3.140981674194336
99.793,6.97252082824707,3.1409802436828613
